Gene_ID	module	ID
AgateH2.10G000600	thistle2	AS009
AgateH2.10G014000	thistle2	AS009
AgateH2.05G203700	thistle2	AS009
AgateH2.04G240500	thistle2	AS009
AgateH2.09G072300	thistle2	AS009
AgateH2.16G068900	thistle2	AS009
AgateH2.24G005800	thistle2	AS009
AgateH2.16G066000	thistle2	AS009
AgateH2.09G044600	thistle2	AS009
AgateH2.03G016400	thistle2	AS009
AgateH2.07G018400	thistle2	AS009
AgateH2.07G114700	thistle2	AS009
AgateH2.01G000400	thistle2	AS009
AgateH2.17G007800	thistle2	AS009
AgateH2.11G046400	thistle2	AS009
AgateH2.18G094900	thistle2	AS009
AgateH2.08G157200	thistle2	AS009
AgateH2.21G046700	thistle2	AS009
AgateH2.21G055200	thistle2	AS009
AgateH2.09G040700	thistle2	AS009
AgateH2.23G062700	thistle2	AS009
AgateH2.01G268200	thistle2	AS009
AgateH2.04G312000	thistle2	AS009
AgateH2.01G225600	thistle2	AS009
AgateH2.04G098400	thistle2	AS009
AgateH2.08G099000	thistle2	AS009
AgateH2.21G034600	thistle2	AS009
AgateH2.28G025900	thistle2	AS009
AgateH2.08G005800	thistle2	AS009
AgateH2.09G048400	thistle2	AS009
AgateH2.06G155500	thistle2	AS009
AgateH2.02G243500	thistle2	AS009
AgateH2.14G066000	thistle2	AS009
AgateH2.30G019600	thistle2	AS009
AgateH2.09G004100	thistle2	AS009
AgateH2.03G360500	thistle2	AS009
AgateH2.11G114700	thistle2	AS009
AgateH2.08G064800	thistle2	AS009
AgateH2.02G266000	thistle2	AS009
AgateH2.03G108300	thistle2	AS009
AgateH2.17G002000	thistle2	AS009
AgateH2.04G291500	thistle2	AS009
AgateH2.27G039100	thistle2	AS009
AgateH2.04G152800	thistle2	AS009
AgateH2.24G000600	thistle2	AS009
AgateH2.03G051700	thistle2	AS009
AgateH2.22G011500	thistle2	AS009
AgateH2.22G035600	thistle2	AS009
AgateH2.05G162400	thistle2	AS009
AgateH2.15G023700	thistle2	AS009
AgateH2.03G229500	thistle2	AS009
AgateH2.15G004400	thistle2	AS009
AgateH2.05G201800	thistle2	AS009
AgateH2.19G048800	thistle3	AS070
AgateH2.11G099800	thistle3	AS070
AgateH2.01G137900	thistle3	AS070
AgateH2.03G217200	thistle3	AS070
AgateH2.12G014700	thistle3	AS070
AgateH2.10G034400	thistle3	AS070
AgateH2.1Z001700	thistle3	AS070
AgateH2.04G131100	thistle3	AS070
AgateH2.12G094700	thistle3	AS070
AgateH2.10G086100	thistle3	AS070
AgateH2.03G146300	thistle3	AS070
AgateH2.02G210300	thistle3	AS070
AgateH2.22G013400	thistle3	AS070
AgateH2.03G218600	thistle3	AS070
AgateH2.04G197700	thistle3	AS070
