Gene_ID	module	ID
LOC_Os04g30910	black	OS016
LOC_Os05g07640	black	OS016
LOC_Os03g24070	black	OS016
LOC_Os05g35910	black	OS016
LOC_Os02g01540	black	OS016
LOC_Os10g27000	black	OS016
LOC_Os08g03650	black	OS016
LOC_Os04g08330	black	OS016
LOC_Os12g06280	black	OS016
LOC_Os03g20860	black	OS016
LOC_Os04g28420	black	OS016
LOC_Os04g53210	black	OS016
LOC_Os05g11140	black	OS016
LOC_Os04g54474	black	OS016
LOC_Os09g09930	black	OS016
LOC_Os11g05570	black	OS016
LOC_Os11g28940	black	OS016
LOC_Os03g53590	black	OS016
LOC_Os08g42000	black	OS016
LOC_Os06g05530	black	OS016
LOC_Os01g06010	black	OS016
LOC_Os05g05100	black	OS016
LOC_Os11g06430	black	OS016
LOC_Os12g01574	black	OS016
LOC_Os07g36130	black	OS016
LOC_Os01g53079	black	OS016
LOC_Os01g44990	black	OS016
LOC_Os05g05040	black	OS016
LOC_Os01g05610	black	OS016
LOC_Os03g13030	black	OS016
LOC_Os03g03520	black	OS016
LOC_Os03g56810	black	OS016
LOC_Os12g40560	black	OS016
LOC_Os03g55870	black	OS016
LOC_Os10g42280	black	OS016
LOC_Os08g02640	black	OS016
LOC_Os10g32550	black	OS016
LOC_Os05g12580	black	OS016
LOC_Os05g23860	black	OS016
LOC_Os06g33610	black	OS016
LOC_Os04g34200	black	OS016
LOC_Os12g37910	black	OS016
LOC_Os04g30880	black	OS016
LOC_Os05g02250	black	OS016
LOC_Os05g08330	black	OS016
LOC_Os03g06520	black	OS016
LOC_Os07g02440	black	OS016
LOC_Os06g44640	black	OS016
LOC_Os07g35580	black	OS016
LOC_Os06g07140	black	OS016
LOC_Os01g55270	black	OS016
LOC_Os05g50340	black	OS016
LOC_Os01g34780	black	OS016
LOC_Os05g46310	black	OS016
LOC_Os01g11110	black	OS016
LOC_Os01g02884	black	OS016
LOC_Os02g03620	black	OS016
LOC_Os03g61630	black	OS016
LOC_Os01g52160	black	OS016
LOC_Os01g05970	black	OS016
LOC_Os08g14940	black	OS016
LOC_Os06g02620	black	OS016
LOC_Os10g42090	black	OS016
LOC_Os06g30250	black	OS016
LOC_Os11g14180	black	OS016
LOC_Os01g27360	black	OS016
LOC_Os03g17800	black	OS016
LOC_Os03g07994	black	OS016
LOC_Os04g36859	black	OS016
LOC_Os05g49890	black	OS016
LOC_Os04g42134	black	OS016
LOC_Os12g43340	black	OS016
LOC_Os10g39410	black	OS016
LOC_Os02g52140	black	OS016
LOC_Os01g51330	black	OS016
LOC_Os01g60830	black	OS016
LOC_Os02g04160	black	OS016
LOC_Os02g54140	black	OS016
LOC_Os06g35160	black	OS016
LOC_Os03g25050	black	OS016
LOC_Os03g08270	black	OS016
LOC_Os01g19170	black	OS016
LOC_Os08g24700	black	OS016
LOC_Os05g32770	black	OS016
LOC_Os02g52270	black	OS016
LOC_Os04g57240	black	OS016
LOC_Os07g48490	black	OS016
LOC_Os08g33100	black	OS016
LOC_Os10g40990	black	OS016
LOC_Os04g11030	black	OS016
LOC_Os02g06720	black	OS016
LOC_Os02g16640	black	OS016
LOC_Os07g40090	black	OS016
LOC_Os12g02920	black	OS016
LOC_Os01g08160	black	OS016
LOC_Os05g04950	black	OS016
LOC_Os04g41910	black	OS016
LOC_Os06g12220	black	OS016
LOC_Os03g37580	black	OS016
LOC_Os08g08040	black	OS016
LOC_Os03g56540	black	OS016
LOC_Os11g13810	black	OS016
LOC_Os07g36140	black	OS016
LOC_Os01g60450	black	OS016
LOC_Os03g12910	black	OS016
LOC_Os04g35380	black	OS016
LOC_Os08g36150	black	OS016
LOC_Os08g42210	black	OS016
LOC_Os02g08010	black	OS016
LOC_Os09g34890	black	OS016
LOC_Os06g04200	black	OS016
LOC_Os02g13960	black	OS016
LOC_Os05g19040	black	OS016
LOC_Os12g02050	black	OS016
LOC_Os07g01810	black	OS016
LOC_Os02g52150	black	OS016
LOC_Os07g36420	black	OS016
LOC_Os01g37210	black	OS016
LOC_Os08g33750	black	OS016
LOC_Os10g37640	black	OS016
LOC_Os07g39740	black	OS016
LOC_Os06g14240	black	OS016
LOC_Os05g03540	black	OS016
LOC_Os05g33550	black	OS016
LOC_Os09g29170	black	OS016
LOC_Os01g38990	black	OS016
LOC_Os01g05630	black	OS016
LOC_Os02g07770	black	OS016
LOC_Os07g42380	black	OS016
LOC_Os12g18700	black	OS016
LOC_Os05g01310	black	OS016
LOC_Os03g49430	black	OS016
LOC_Os07g29794	black	OS016
LOC_Os05g13420	black	OS016
LOC_Os10g26110	black	OS016
LOC_Os02g42540	black	OS016
LOC_Os01g68960	black	OS016
LOC_Os01g70960	black	OS016
LOC_Os12g01520	black	OS016
LOC_Os03g53400	black	OS016
LOC_Os01g70160	black	OS016
LOC_Os10g35930	black	OS016
LOC_Os02g04620	black	OS016
LOC_Os01g56470	black	OS016
LOC_Os03g44740	black	OS016
LOC_Os01g29180	black	OS016
LOC_Os05g08820	black	OS016
LOC_Os11g36050	black	OS016
LOC_Os01g07590	black	OS016
LOC_Os08g01350	black	OS016
LOC_Os10g03690	black	OS016
LOC_Os03g48904	black	OS016
LOC_Os08g25864	black	OS016
LOC_Os12g23754	black	OS016
LOC_Os04g42930	black	OS016
LOC_Os07g27150	black	OS016
LOC_Os01g61920	black	OS016
LOC_Os02g29320	black	OS016
LOC_Os03g15890	black	OS016
LOC_Os08g44460	black	OS016
LOC_Os03g05290	black	OS016
LOC_Os03g42130	black	OS016
LOC_Os01g61044	black	OS016
LOC_Os02g40490	black	OS016
LOC_Os01g21420	black	OS016
LOC_Os06g12790	black	OS016
LOC_Os11g41160	black	OS016
LOC_Os01g04690	black	OS016
LOC_Os06g46900	black	OS016
LOC_Os10g38880	black	OS016
LOC_Os04g16872	black	OS016
LOC_Os10g38870	black	OS016
LOC_Os05g49240	black	OS016
LOC_Os05g09550	black	OS016
LOC_Os09g24630	black	OS016
LOC_Os05g02530	black	OS016
LOC_Os05g13810	black	OS016
LOC_Os07g07300	black	OS016
LOC_Os03g55600	black	OS016
LOC_Os08g34270	black	OS016
LOC_Os11g10600	black	OS016
LOC_Os09g02650	black	OS016
LOC_Os08g34500	black	OS016
LOC_Os09g21470	black	OS016
LOC_Os03g39310	black	OS016
LOC_Os06g08840	black	OS016
LOC_Os03g15720	black	OS016
LOC_Os11g48030	black	OS016
LOC_Os04g31900	black	OS016
LOC_Os04g34230	black	OS016
LOC_Os01g61700	black	OS016
LOC_Os03g61110	black	OS016
LOC_Os03g46190	black	OS016
LOC_Os06g13320	black	OS016
LOC_Os02g56880	black	OS016
LOC_Os03g17084	black	OS016
LOC_Os07g08710	black	OS016
LOC_Os04g59580	black	OS016
LOC_Os08g15170	black	OS016
LOC_Os03g10410	black	OS016
LOC_Os01g08780	black	OS016
LOC_Os08g04130	black	OS016
LOC_Os09g03600	black	OS016
LOC_Os05g46290	black	OS016
LOC_Os10g30080	black	OS016
LOC_Os06g49690	black	OS016
LOC_Os02g47110	black	OS016
LOC_Os03g64100	black	OS016
LOC_Os10g26140	black	OS016
LOC_Os01g74450	black	OS016
LOC_Os06g04500	black	OS016
LOC_Os02g53320	black	OS016
LOC_Os02g52410	black	OS016
LOC_Os01g49720	black	OS016
LOC_Os08g38086	black	OS016
LOC_Os12g34045	black	OS016
LOC_Os01g62290	black	OS016
LOC_Os11g33090	black	OS016
LOC_Os06g40710	black	OS016
LOC_Os08g04810	black	OS016
LOC_Os02g33230	black	OS016
LOC_Os01g72090	black	OS016
LOC_Os11g41710	black	OS016
LOC_Os01g73760	black	OS016
LOC_Os02g13640	black	OS016
LOC_Os04g40140	black	OS016
LOC_Os09g38620	black	OS016
LOC_Os06g51230	black	OS016
LOC_Os09g11450	black	OS016
LOC_Os03g50860	black	OS016
LOC_Os05g03020	black	OS016
LOC_Os01g10340	black	OS016
LOC_Os09g28550	black	OS016
LOC_Os01g08460	black	OS016
LOC_Os11g02090	black	OS016
LOC_Os03g32636	black	OS016
LOC_Os03g02780	black	OS016
LOC_Os06g10420	black	OS016
LOC_Os08g29530	black	OS016
LOC_Os02g33730	black	OS016
LOC_Os09g20900	black	OS016
LOC_Os02g44910	black	OS016
LOC_Os03g46610	black	OS016
LOC_Os03g17440	black	OS016
LOC_Os08g02460	black	OS016
LOC_Os07g01930	black	OS016
LOC_Os07g10480	black	OS016
LOC_Os03g38740	black	OS016
LOC_Os11g19220	black	OS016
LOC_Os02g39580	black	OS016
LOC_Os07g09310	black	OS016
LOC_Os03g40260	black	OS016
LOC_Os03g59720	black	OS016
LOC_Os06g45710	black	OS016
LOC_Os08g39560	black	OS016
LOC_Os01g69960	black	OS016
LOC_Os05g28480	black	OS016
LOC_Os09g26340	black	OS016
LOC_Os01g31810	black	OS016
LOC_Os09g36890	black	OS016
LOC_Os08g01180	black	OS016
LOC_Os02g07830	black	OS016
LOC_Os04g33660	black	OS016
LOC_Os02g53490	black	OS016
LOC_Os01g37832	black	OS016
LOC_Os06g22829	black	OS016
LOC_Os02g02890	black	OS016
LOC_Os03g04970	black	OS016
LOC_Os03g56782	black	OS016
LOC_Os01g53520	black	OS016
LOC_Os11g38330	black	OS016
LOC_Os12g06870	black	OS016
LOC_Os08g41250	black	OS016
LOC_Os04g32880	black	OS016
LOC_Os06g41390	black	OS016
LOC_Os07g48500	black	OS016
LOC_Os07g07550	black	OS016
LOC_Os04g40250	black	OS016
LOC_Os08g15204	black	OS016
LOC_Os09g36480	black	OS016
LOC_Os01g61830	black	OS016
LOC_Os03g06220	black	OS016
LOC_Os07g08880	black	OS016
LOC_Os05g51754	black	OS016
LOC_Os01g13930	black	OS016
LOC_Os08g02540	black	OS016
LOC_Os09g27940	black	OS016
LOC_Os05g05030	black	OS016
LOC_Os05g45910	black	OS016
LOC_Os01g39250	black	OS016
LOC_Os02g58580	black	OS016
LOC_Os11g43820	black	OS016
LOC_Os09g36710	black	OS016
LOC_Os07g49390	black	OS016
LOC_Os03g18500	black	OS016
LOC_Os12g34018	black	OS016
LOC_Os08g15920	black	OS016
LOC_Os06g42000	black	OS016
LOC_Os11g02760	black	OS016
LOC_Os03g01810	black	OS016
LOC_Os07g44770	black	OS016
LOC_Os03g49230	black	OS016
LOC_Os07g48596	black	OS016
LOC_Os04g22700	black	OS016
LOC_Os10g41050	black	OS016
LOC_Os05g45890	black	OS016
LOC_Os07g44740	black	OS016
LOC_Os01g01660	black	OS016
LOC_Os10g34380	black	OS016
LOC_Os03g44830	black	OS016
LOC_Os01g10450	black	OS016
LOC_Os06g13580	black	OS016
LOC_Os09g11230	black	OS016
LOC_Os01g04200	black	OS016
LOC_Os01g03810	black	OS016
LOC_Os01g13060	black	OS016
LOC_Os03g17100	black	OS016
LOC_Os07g31540	black	OS016
LOC_Os04g58800	black	OS016
LOC_Os07g48350	black	OS016
LOC_Os01g59900	black	OS016
LOC_Os02g42020	black	OS016
LOC_Os06g43190	black	OS016
LOC_Os02g35160	black	OS016
LOC_Os09g20830	black	OS016
LOC_Os11g01020	black	OS016
LOC_Os04g45900	black	OS016
LOC_Os12g34460	black	OS016
LOC_Os08g44015	black	OS016
LOC_Os12g21840	black	OS016
LOC_Os01g31800	black	OS016
LOC_Os05g38370	black	OS016
LOC_Os02g02524	black	OS016
LOC_Os10g13800	black	OS016
LOC_Os02g08370	black	OS016
LOC_Os02g40860	black	OS016
LOC_Os11g41410	black	OS016
LOC_Os03g30780	black	OS016
LOC_Os07g10810	black	OS016
LOC_Os03g61050	black	OS016
LOC_Os07g09400	black	OS016
LOC_Os08g38300	black	OS016
