Gene_ID	module	ID
AT5G40640	blue	AT047
AT2G41350	blue	AT047
AT3G57300	blue	AT047
AT1G50620	blue	AT047
AT2G34430	blue	AT047
AT4G31080	blue	AT047
AT3G07310	blue	AT047
AT1G28410	blue	AT047
AT4G13570	blue	AT047
AT2G15560	blue	AT047
AT5G13050	blue	AT047
AT5G14620	blue	AT047
AT2G25180	blue	AT047
AT5G20840	blue	AT047
AT5G23340	blue	AT047
AT2G05250	blue	AT047
AT4G24990	blue	AT047
AT1G08390	blue	AT047
AT1G74250	blue	AT047
AT1G30380	blue	AT047
AT1G17990	blue	AT047
AT2G02230	blue	AT047
AT4G19040	blue	AT047
AT4G12610	blue	AT047
AT1G10640	blue	AT047
AT5G57660	blue	AT047
AT3G54890	blue	AT047
AT5G15240	blue	AT047
AT1G79700	blue	AT047
AT1G19980	blue	AT047
AT2G39720	blue	AT047
AT3G13980	blue	AT047
AT2G23840	blue	AT047
AT3G28956	blue	AT047
AT4G29000	blue	AT047
AT1G76065	blue	AT047
AT3G47560	blue	AT047
AT1G77850	blue	AT047
AT1G54060	blue	AT047
AT3G58800	blue	AT047
AT1G34780	blue	AT047
AT1G42470	blue	AT047
AT3G48195	blue	AT047
AT1G70850	blue	AT047
AT1G22040	blue	AT047
AT5G11760	blue	AT047
AT4G33220	blue	AT047
AT4G26140	blue	AT047
AT4G12230	blue	AT047
AT5G63710	blue	AT047
AT3G19120	blue	AT047
AT1G19720	blue	AT047
AT5G36940	blue	AT047
AT2G01735	blue	AT047
AT5G57180	blue	AT047
AT4G34220	blue	AT047
AT5G45469	blue	AT047
AT5G08139	blue	AT047
AT3G16190	blue	AT047
AT5G46110	blue	AT047
AT1G64350	blue	AT047
AT1G77180	blue	AT047
AT2G05540	blue	AT047
AT3G22480	blue	AT047
AT2G22370	blue	AT047
AT3G24800	blue	AT047
AT5G07290	blue	AT047
AT3G15520	blue	AT047
AT2G34690	blue	AT047
AT1G06040	blue	AT047
AT5G62030	blue	AT047
AT3G09720	blue	AT047
AT5G25060	blue	AT047
AT1G51400	blue	AT047
AT2G39260	blue	AT047
AT5G56140	blue	AT047
AT4G14480	blue	AT047
AT3G20650	blue	AT047
AT4G14713	blue	AT047
AT1G73320	blue	AT047
AT1G72070	blue	AT047
AT1G26800	blue	AT047
AT4G20380	blue	AT047
AT4G14620	blue	AT047
AT1G76070	blue	AT047
AT4G03410	blue	AT047
AT2G31710	blue	AT047
AT3G18790	blue	AT047
AT1G52150	blue	AT047
AT2G46220	blue	AT047
AT2G02080	blue	AT047
AT4G39350	blue	AT047
AT1G56260	blue	AT047
AT1G10580	blue	AT047
AT1G03150	blue	AT047
AT3G12810	blue	AT047
AT2G29650	blue	AT047
AT4G14300	blue	AT047
AT4G13630	blue	AT047
AT2G34060	blue	AT047
AT2G47620	blue	AT047
AT2G39310	blue	AT047
AT3G25717	blue	AT047
AT1G24120	blue	AT047
AT5G41140	blue	AT047
AT2G03050	blue	AT047
AT4G18070	blue	AT047
AT1G27300	blue	AT047
AT5G04460	blue	AT047
AT1G78820	blue	AT047
AT1G52740	blue	AT047
AT1G71030	blue	AT047
AT1G34200	blue	AT047
AT3G22520	blue	AT047
AT5G50335	blue	AT047
AT1G55300	blue	AT047
AT3G21600	blue	AT047
AT5G07970	blue	AT047
AT5G22120	blue	AT047
AT4G38370	blue	AT047
AT4G10770	blue	AT047
AT4G36040	blue	AT047
AT4G11110	blue	AT047
AT5G57740	blue	AT047
AT5G54270	blue	AT047
AT3G57750	blue	AT047
AT5G51640	blue	AT047
AT1G06050	blue	AT047
AT4G24400	blue	AT047
AT1G03600	blue	AT047
AT1G12760	blue	AT047
AT3G48430	blue	AT047
AT4G31540	blue	AT047
AT3G22680	blue2	AT008
AT2G28510	blue2	AT008
AT2G15580	blue2	AT008
AT1G30320	blue2	AT008
AT2G44860	blue2	AT008
AT1G69760	blue2	AT008
AT5G14700	blue2	AT008
AT1G20470	blue2	AT008
AT2G46410	blue2	AT008
AT1G04290	blue2	AT008
AT4G14200	blue2	AT008
AT4G27070	blue2	AT008
AT4G04750	blue2	AT008
AT3G23610	blue2	AT008
AT5G55760	blue2	AT008
AT1G56650	blue2	AT008
AT5G05270	blue2	AT008
AT2G41010	blue2	AT008
AT1G72030	blue2	AT008
AT5G56460	blue2	AT008
AT5G48880	blue2	AT008
AT4G26950	blue2	AT008
AT5G52410	blue2	AT008
AT3G15950	blue2	AT008
AT3G07370	blue2	AT008
AT1G71810	blue2	AT008
AT3G47070	blue2	AT008
AT1G36730	blue2	AT008
AT1G78100	blue2	AT008
AT2G19680	blue2	AT008
AT5G23920	blue2	AT008
AT1G69840	blue2	AT008
AT1G68238	blue2	AT008
AT3G15354	blue2	AT008
AT3G48200	blue2	AT008
AT3G25590	blue2	AT008
AT4G27960	blue2	AT008
AT4G32270	blue2	AT008
AT1G31860	blue2	AT008
AT4G14410	blue2	AT008
AT4G28640	blue2	AT008
AT5G41400	blue2	AT008
AT4G22130	blue2	AT008
AT3G55120	blue2	AT008
AT1G32380	blue2	AT008
AT3G02830	blue2	AT008
AT4G38620	blue2	AT008
AT5G22020	blue2	AT008
AT1G06550	blue2	AT008
AT3G46540	blue2	AT008
AT5G05365	blue2	AT008
AT5G17050	blue2	AT008
AT5G11260	blue2	AT008
AT2G01670	blue2	AT008
AT4G28025	blue2	AT008
AT3G50620	blue2	AT008
AT3G28080	blue2	AT008
AT1G34210	blue2	AT008
AT1G55320	blue2	AT008
AT1G68570	blue2	AT008
AT5G22630	brown	AT004
AT1G60690	brown	AT004
AT4G26965	brown	AT004
AT5G20130	brown	AT004
AT4G14605	brown	AT004
AT1G32870	brown	AT004
AT1G07250	brown	AT004
AT5G63130	brown	AT004
AT5G59460	brown	AT004
AT3G12350	brown	AT004
AT1G20830	brown	AT004
AT2G38780	brown	AT004
AT1G47820	brown	AT004
AT2G23520	brown	AT004
AT2G31140	brown	AT004
AT1G52855	brown	AT004
AT2G22795	brown	AT004
AT5G43260	brown	AT004
AT5G16310	brown	AT004
AT5G47550	brown	AT004
AT3G49850	brown	AT004
AT5G40340	brown	AT004
AT2G34450	brown	AT004
AT5G24990	brown	AT004
AT2G35585	brown	AT004
AT4G26980	brown	AT004
AT4G03250	brown	AT004
AT4G09500	brown	AT004
AT3G08690	brown	AT004
AT1G03365	brown	AT004
AT2G33550	brown	AT004
AT1G14687	brown	AT004
AT3G03900	brown	AT004
AT3G48760	brown	AT004
AT4G32960	brown	AT004
AT1G77580	brown	AT004
AT4G32690	brown	AT004
AT1G64660	brown	AT004
AT5G36950	brown	AT004
AT4G30960	brown	AT004
AT5G43840	brown	AT004
AT1G13910	brown	AT004
AT4G11660	brown	AT004
AT5G40600	brown	AT004
AT5G23610	brown	AT004
AT2G16580	brown	AT004
AT1G78476	brown	AT004
AT2G35736	brown	AT004
AT5G17570	brown	AT004
AT5G56990	brown	AT004
AT3G19000	brown	AT004
AT4G25280	brown	AT004
AT5G16600	brown	AT004
AT1G01720	brown	AT004
AT3G26085	brown	AT004
AT5G15740	brown	AT004
AT2G01940	brown	AT004
AT2G35060	brown	AT004
AT1G62710	brown	AT004
AT5G07710	brown	AT004
AT4G31875	brown	AT004
AT1G26650	brown	AT004
AT2G31410	brown	AT004
AT5G16610	brown	AT004
AT5G06960	brown	AT004
AT1G04300	brown	AT004
AT3G53090	brown	AT004
AT5G57300	brown	AT004
AT3G03210	brown	AT004
AT3G56850	brown	AT004
AT4G18130	brown	AT004
AT4G39680	brown	AT004
AT4G36240	brown	AT004
AT2G04795	brown	AT004
AT4G28400	brown	AT004
AT3G52920	brown	AT004
AT3G05210	brown	AT004
AT5G06450	brown	AT004
AT5G07690	brown	AT004
AT4G33060	brown	AT004
AT4G04470	brown	AT004
AT2G47420	brown	AT004
AT3G23210	brown	AT004
AT1G12530	brown	AT004
AT1G53090	brown	AT004
AT2G40830	brown	AT004
AT4G34881	brown	AT004
AT4G34650	brown	AT004
AT3G28070	brown	AT004
AT5G53120	brown	AT004
AT2G46100	brown	AT004
AT2G36350	brown	AT004
AT1G59218	brown	AT004
AT5G19740	brown	AT004
AT1G79630	brown	AT004
AT3G16940	brown	AT004
AT4G31310	brown	AT004
AT3G53810	brown	AT004
AT3G05890	brown	AT004
