Gene_ID	module	ID
Yucal.13G036900	blue	YA085
Yucal.22G011800	blue	YA085
Yucal.09G108900	blue	YA085
Yucal.01G010000	blue	YA085
Yucal.05G058100	blue	YA085
Yucal.18G098200	blue	YA085
Yucal.08G044400	blue	YA085
Yucal.17G064600	blue	YA085
Yucal.30G012400	blue	YA085
Yucal.04G035500	blue	YA085
Yucal.02G238800	blue	YA085
Yucal.03G250300	blue	YA085
Yucal.04G165800	blue	YA085
Yucal.06G163700	blue	YA085
Yucal.16G045000	blue	YA085
Yucal.26G043200	blue	YA085
Yucal.07G017500	blue	YA085
Yucal.16G101900	blue	YA085
Yucal.28G025400	blue	YA085
Yucal.21G014500	blue	YA085
Yucal.01G275900	blue	YA085
Yucal.03G245300	blue	YA085
Yucal.11G074400	blue	YA085
Yucal.09G105300	blue	YA085
Yucal.01G029300	blue	YA085
Yucal.02G103600	blue	YA085
Yucal.24G033700	blue	YA085
Yucal.12G000800	blue	YA085
Yucal.12G024000	blue	YA085
Yucal.1Z268400	blue	YA085
Yucal.09G099100	blue	YA085
Yucal.09G084500	blue	YA085
Yucal.08G092700	blue	YA085
Yucal.04G147000	blue	YA085
Yucal.16G081500	blue	YA085
Yucal.09G173500	blue	YA085
Yucal.01G017100	blue	YA085
Yucal.01G011000	blue	YA085
Yucal.18G017000	blue	YA085
Yucal.10G084200	blue	YA085
Yucal.19G040600	blue	YA085
Yucal.02G094400	blue	YA085
Yucal.10G043300	blue	YA085
Yucal.05G261700	blue	YA085
Yucal.07G001300	blue	YA085
Yucal.04G281800	blue	YA085
Yucal.04G281500	blue	YA085
Yucal.09G163100	blue	YA085
Yucal.28G010700	blue	YA085
Yucal.06G188700	blue	YA085
Yucal.22G019700	blue	YA085
Yucal.19G022200	blue	YA085
Yucal.01G154500	blue	YA085
Yucal.07G004200	blue	YA085
Yucal.07G072900	blue	YA085
Yucal.15G027100	blue	YA085
Yucal.14G115200	blue	YA085
Yucal.1Z175800	blue	YA085
Yucal.19G011300	blue	YA085
Yucal.02G124300	blue	YA085
Yucal.10G120700	blue	YA085
Yucal.1Z012500	blue	YA085
Yucal.1Z141000	blue	YA085
Yucal.02G021300	blue	YA085
Yucal.01G054000	blue	YA085
Yucal.12G116900	blue	YA085
Yucal.02G071200	blue	YA085
Yucal.02G147500	blue	YA085
Yucal.05G196700	blue	YA085
Yucal.02G007900	blue	YA085
Yucal.09G092200	blue	YA085
Yucal.03G235400	blue	YA085
Yucal.11G062600	blue	YA085
Yucal.04G025000	blue	YA085
Yucal.1Z043600	blue	YA085
Yucal.14G118500	blue	YA085
Yucal.21G034100	blue	YA085
Yucal.05G119400	blue	YA085
Yucal.09G034300	blue	YA085
Yucal.1Z200900	blue	YA085
Yucal.01G137500	blue	YA085
Yucal.01G182500	blue	YA085
Yucal.04G112400	blue	YA085
Yucal.10G132100	blue	YA085
Yucal.30G004600	blue	YA085
Yucal.16G035300	blue	YA085
Yucal.04G246000	blue	YA085
Yucal.05G204900	blue	YA085
Yucal.1Z146700	blue	YA085
Yucal.21G049700	blue	YA085
Yucal.15G051400	blue	YA085
Yucal.01G296300	blue	YA085
Yucal.1Z028600	blue	YA085
Yucal.10G112300	blue	YA085
Yucal.02G210500	blue	YA085
Yucal.05G277900	blue	YA085
Yucal.01G349700	blue	YA085
Yucal.04G276400	blue	YA085
Yucal.18G079100	blue	YA085
Yucal.13G084600	blue	YA085
Yucal.04G064700	blue	YA085
Yucal.04G130700	blue	YA085
Yucal.01G229800	blue	YA085
Yucal.20G013800	blue	YA085
Yucal.22G055700	blue	YA085
Yucal.09G018400	blue	YA085
Yucal.15G009800	blue	YA085
Yucal.28G007400	blue	YA085
Yucal.23G012700	blue	YA085
Yucal.24G062800	blue	YA085
Yucal.05G062700	blue	YA085
Yucal.02G087300	blue	YA085
Yucal.14G085800	blue	YA085
Yucal.01G278300	blue	YA085
Yucal.09G019200	blue	YA085
Yucal.29G005400	blue	YA085
Yucal.01G265300	blue	YA085
Yucal.1Z063900	blue	YA085
Yucal.05G056700	blue	YA085
Yucal.30G034300	blue	YA085
Yucal.07G105100	blue	YA085
Yucal.08G023200	blue	YA085
Yucal.02G039000	blue	YA085
Yucal.01G347200	blue	YA085
Yucal.29G006700	blue	YA085
Yucal.1Z245400	blue	YA085
Yucal.01G125800	blue	YA085
Yucal.08G088400	blue	YA085
Yucal.01G211500	blue	YA085
Yucal.03G249500	blue	YA085
Yucal.21G036000	blue	YA085
Yucal.04G187600	blue	YA085
Yucal.03G005900	blue	YA085
Yucal.04G234600	blue	YA085
Yucal.06G183200	blue	YA085
Yucal.04G106800	blue	YA085
Yucal.21G020600	blue	YA085
Yucal.01G160800	blue	YA085
Yucal.16G012900	blue	YA085
Yucal.18G018900	blue	YA085
Yucal.02G278700	blue	YA085
Yucal.17G081100	blue	YA085
Yucal.01G149000	blue	YA085
Yucal.02G286700	blue	YA085
Yucal.1Z249200	blue	YA085
Yucal.05G108900	blue	YA085
Yucal.1Z280200	blue	YA085
Yucal.05G273400	blue	YA085
Yucal.07G043300	blue	YA085
Yucal.03G139500	blue	YA085
Yucal.06G100000	blue	YA085
Yucal.28G007300	blue	YA085
Yucal.24G018100	blue	YA085
Yucal.02G243200	blue	YA085
Yucal.06G208800	blue	YA085
Yucal.17G027300	blue	YA085
Yucal.04G184100	blue	YA085
Yucal.11G055600	blue	YA085
Yucal.03G276600	blue	YA085
Yucal.02G309500	blue	YA085
Yucal.26G047800	blue	YA085
Yucal.01G131800	blue	YA085
Yucal.12G074900	blue	YA085
Yucal.03G255600	blue	YA085
Yucal.07G112900	blue	YA085
Yucal.1Z256200	blue	YA085
Yucal.15G020200	blue	YA085
Yucal.03G014200	blue	YA085
